anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,condicion_ocupacion,ingreso_total,sexo,edad,nivel_educativo_cod,anios_educacion
2024,12,18550,1,19,1,1,202409185501001912,1.0,Desocupado,,1,23,7,4
2024,12,18550,1,19,1,1,202409185501001913,1.0,Ocupado,1600.0,2,26,11,5
2024,12,1749401,1,51,1,1,20240917494011005111,1.0,Ocupado,419.0,1,63,6,5
2024,12,1749401,1,51,1,1,20240917494011005112,1.0,Ocupado,520.0,2,51,5,3
2024,12,1749401,1,51,1,1,20240917494011005113,1.0,Ocupado,216.0,2,17,5,4
2024,12,1749401,1,51,1,1,20241217494011005114,1.0,Ocupado,1835.0,1,27,,5
2024,12,17908,1,13,1,1,202412179081001311,1.0,Ocupado,1152.0,2,54,8,1
2024,12,17908,1,13,1,1,202412179081001312,1.0,Ocupado,1150.0,1,57,6,5
2024,12,17908,1,13,1,1,202412179081001313,1.0,Ocupado,1100.0,2,21,10,4
2024,12,17908,1,13,1,1,202412179081001314,1.0,Ocupado,1300.0,2,13,,5
2024,12,1855601,1,14,1,1,20241218556011001411,1.0,Desocupado,,2,74,9,3
2024,12,17721,1,56,1,1,202412177211005611,1.0,Ocupado,1800.0,1,31,6,5
2024,12,17721,1,56,1,1,202412177211005612,1.0,Ocupado,1625.0,2,40,9,3
2024,12,2407201,1,41,1,1,20241224072011004111,1.0,Ocupado,609.0,2,56,6,5
2024,12,2407201,1,41,1,1,20241224072011004112,1.0,Ocupado,670.0,1,56,6,5
2024,12,2407201,1,41,1,1,20241224072011004113,1.0,Ocupado,1025.0,2,29,9,3
2024,12,2407201,1,41,1,1,20241224072011004114,1.0,Desocupado,,2,25,10,2
2024,12,2407201,1,41,1,1,20241224072011004115,1.0,Desocupado,,2,20,10,2
2024,12,2407201,1,41,1,1,20241224072011004116,1.0,Ocupado,1300.0,2,14,5,2
2024,12,20457,1,22,1,1,202412204571002211,1.0,Ocupado,2600.0,1,40,9,3
2024,12,20457,1,22,1,1,202412204571002212,1.0,Desocupado,,2,41,6,5
2024,12,20457,1,22,1,1,202412204571002213,1.0,Desocupado,,1,16,5,4
2024,12,20457,1,22,1,1,202412204571002214,1.0,Ocupado,2200.0,2,31,11,5
2024,12,29774,1,69,1,1,202412297741006911,1.0,Ocupado,2882.0,1,27,6,5
2024,12,2819701,1,40,1,1,20241228197011004011,1.0,Ocupado,1115.0,2,47,5,3
2024,12,2819701,1,40,1,1,20241228197011004012,1.0,Ocupado,,2,7,,5
2024,12,2819701,1,40,1,1,20241228197011004013,1.0,Ocupado,1200.0,2,26,9,3
2024,12,2819701,1,40,1,1,20241228197011004014,1.0,Ocupado,,2,5,,5
2024,12,2819701,1,40,1,1,20241228197011004015,1.0,Ocupado,1640.0,2,23,6,5
2024,12,2819701,1,40,1,1,20241228197011004016,1.0,Ocupado,1620.0,1,23,6,5
2024,12,2819701,1,40,1,1,20241228197011004017,1.0,Desocupado,,2,74,4,5
2024,12,26830,1,46,1,1,202412268301004611,1.0,Ocupado,560.0,2,69,9,3
2024,12,26830,1,46,1,1,202412268301004612,1.0,Ocupado,3000.0,1,36,11,5
2024,12,26830,1,46,1,1,202412268301004613,1.0,Desocupado,,2,37,8,2
2024,12,26830,1,46,1,1,202412268301004614,1.0,Ocupado,1835.0,1,13,,5
2024,12,26830,1,46,1,1,202412268301004615,1.0,Ocupado,,2,1,,5
2024,12,26830,1,46,1,1,202412268301004616,1.0,Ocupado,922.0,2,33,6,5
2024,12,26830,1,46,1,1,202412268301004617,1.0,Desocupado,,2,16,5,3
2024,12,26830,1,46,1,1,202412268301004618,1.0,Ocupado,,2,6,,5
2024,12,1811901,1,26,1,1,20240918119011002611,1.0,Ocupado,4000.0,2,33,11,5
2024,12,1811901,1,26,1,1,20240918119011002612,1.0,Ocupado,1300.0,2,67,,5
2024,12,47249,1,16,1,1,202309472491001611,1.0,Ocupado,2239.0,1,44,5,1
2024,12,47249,1,16,1,1,202309472491001612,1.0,Desocupado,,2,39,5,1
2024,12,47249,1,16,1,1,202309472491001613,1.0,Desocupado,,2,16,5,2
2024,12,17890,1,121,1,1,202409178901012111,1.0,Ocupado,1717.0,2,27,6,5
2024,12,17890,1,121,1,1,202409178901012112,1.0,Ocupado,,2,4,,5
2024,12,18550,1,21,1,1,202409185501002111,1.0,Ocupado,1500.0,2,29,6,5
2024,12,18550,1,21,1,1,202409185501002112,1.0,Ocupado,5860.0,1,30,6,5
2024,12,18550,1,21,1,1,202409185501002113,1.0,Ocupado,,1,9,,5
2024,12,18550,1,21,1,1,202409185501002114,1.0,Ocupado,,2,3,,5
2024,12,1749401,1,53,1,1,20240917494011005311,1.0,Ocupado,2200.0,1,45,6,5
2024,12,1749401,1,53,1,1,20241217494011005312,1.0,Desocupado,,2,39,6,5
2024,12,1749401,1,53,1,1,20240917494011005312,1.0,Desocupado,,1,16,5,3
2024,12,1749401,1,53,1,1,20240917494011005313,1.0,Ocupado,1300.0,2,13,,5
2024,12,1749401,1,53,1,1,20240917494011005314,1.0,Ocupado,,1,10,,5
2024,12,27922,1,72,1,1,202409279221007211,1.0,Ocupado,2150.0,2,54,5,3
2024,12,27922,1,72,1,1,202409279221007212,1.0,Ocupado,1200.0,1,24,6,5
2024,12,27922,1,72,1,1,202409279221007213,1.0,Ocupado,2360.0,1,19,6,5
2024,12,28237,1,75,1,1,202312282371007511,1.0,Desocupado,,1,61,9,3
2024,12,28237,1,75,1,1,202312282371007512,1.0,Desocupado,,2,62,6,5
2024,12,1948802,1,107,1,1,20240919488021010711,1.0,Ocupado,4000.0,1,69,10,1
2024,12,1948802,1,107,1,1,20240919488021010712,1.0,Ocupado,1025.0,2,55,9,3
2024,12,1948802,1,107,1,1,20240919488021010713,1.0,Desocupado,,1,20,6,5
2024,12,1948802,1,107,1,1,20240919488021010714,1.0,Desocupado,,2,18,6,5
2024,12,19762,1,23,1,1,202312197621002311,1.0,Ocupado,520.0,1,63,8,2
2024,12,19762,1,23,1,1,202312197621002312,1.0,Ocupado,1482.0,2,62,5,4
2024,12,19762,1,23,1,1,202312197621002313,1.0,Desocupado,,2,23,10,2
2024,12,2018801,1,23,1,1,20230920188011002311,1.0,Ocupado,3200.0,1,57,9,3
2024,12,2018801,1,23,1,1,20230920188011002312,1.0,Ocupado,390.0,2,52,6,5
2024,12,2018801,1,23,1,1,20230920188011002313,1.0,Ocupado,1500.0,1,25,11,5
2024,12,2018801,1,23,1,1,20230920188011002314,1.0,Desocupado,,2,19,10,1
2024,12,2018801,1,23,1,1,20230920188011002316,1.0,Ocupado,1300.0,2,60,,5
2024,12,2018801,1,23,1,1,20240920188011002317,1.0,Ocupado,1169.0,2,47,6,5
2024,12,2733601,1,100,1,1,20230927336011010011,1.0,Desocupado,,1,70,10,3
2024,12,2733601,1,100,1,1,20230927336011010012,1.0,Desocupado,,2,68,10,4
2024,12,29094,1,16,1,1,202409290941001611,1.0,Ocupado,450.0,2,56,11,5
2024,12,29094,1,16,1,1,202409290941001612,1.0,Desocupado,,1,25,4,5
2024,12,29094,1,16,1,1,202409290941001613,1.0,Desocupado,,2,22,11,5
2024,12,17726,1,4,1,1,202412177261000411,1.0,Ocupado,410.0,2,86,1,5
2024,12,17726,1,4,1,1,202412177261000412,1.0,Ocupado,800.0,1,56,3,3
2024,12,24994,1,93,1,1,202412249941009311,1.0,Ocupado,2500.0,1,30,9,3
2024,12,24994,1,93,1,1,202412249941009312,1.0,Ocupado,4000.0,2,32,11,5
2024,12,21000,1,90,1,1,202412210001009011,1.0,Desocupado,,2,45,6,5
2024,12,21000,1,90,1,1,202412210001009012,1.0,Ocupado,1300.0,1,25,6,5
2024,12,21000,1,90,1,1,202412210001009013,1.0,Ocupado,1835.0,1,13,,5
2024,12,29468,1,65,1,1,202412294681006511,1.0,Desocupado,,1,93,6,5
2024,12,29468,1,65,1,1,202412294681006512,1.0,Desocupado,,2,84,6,5
2024,12,2156101,1,27,1,1,20241221561011002711,1.0,Desocupado,,2,28,5,4
2024,12,2156101,1,27,1,1,20241221561011002712,1.0,Ocupado,1835.0,1,29,,5
2024,12,2156101,1,27,1,1,20241221561011002713,1.0,Ocupado,,2,9,,5
2024,12,2156101,1,27,1,1,20241221561011002714,1.0,Ocupado,,2,1,,5
2024,12,2485901,1,53,1,1,20241224859011005311,1.0,Desocupado,,1,50,10,2
2024,12,2485901,1,53,1,1,20241224859011005312,1.0,Ocupado,3800.0,2,57,11,5
2024,12,2485901,1,53,1,1,20241224859011005313,1.0,Ocupado,43.0,2,16,5,3
2024,12,47018,1,68,1,1,202412470181006811,1.0,Desocupado,,1,76,4,5
2024,12,47018,1,68,1,1,202412470181006812,1.0,Ocupado,1050.0,1,50,5,3
2024,12,2531802,1,58,1,1,20241225318021005811,1.0,Ocupado,3750.0,1,39,11,5
2024,12,2531802,1,58,1,1,20241225318021005812,1.0,Desocupado,,2,76,9,5
2024,12,2438002,1,58,1,1,20241224380021005811,1.0,Ocupado,1350.0,1,45,5,2
2024,12,2438002,1,58,1,1,20241224380021005812,1.0,Desocupado,,2,36,6,5
2024,12,2438002,1,58,1,1,20241224380021005813,1.0,Desocupado,,1,20,6,5
2024,12,18180,1,54,1,1,202409181801005411,1.0,Ocupado,5900.0,1,32,11,5
2024,12,18180,1,54,1,1,202409181801005412,1.0,Desocupado,,2,31,6,5
2024,12,18180,1,54,1,1,202409181801005413,1.0,Desocupado,,1,15,5,2
2024,12,18180,1,54,1,1,202409181801005414,1.0,Ocupado,,2,4,,5
2024,12,4724501,1,66,1,1,20230947245011006611,1.0,Ocupado,2760.0,1,36,9,3
2024,12,4724501,1,66,1,1,20230947245011006612,1.0,Ocupado,801.0,2,25,8,1
2024,12,17884,1,130,1,1,202309178841013011,1.0,Ocupado,3000.0,1,56,5,3
2024,12,17884,1,130,1,1,202309178841013012,1.0,Ocupado,1127.0,2,54,9,3
2024,12,17884,1,130,1,1,202309178841013013,1.0,Ocupado,400.0,2,24,10,6
2024,12,17884,1,130,1,1,202309178841013014,1.0,Desocupado,,1,15,5,3
2024,12,17884,1,130,1,1,202309178841013015,1.0,Desocupado,,2,15,5,3
2024,12,17816,1,12,1,1,202312178161001211,1.0,Ocupado,260.0,2,58,5,2
2024,12,17816,1,12,1,1,202312178161001212,1.0,Ocupado,1025.0,2,36,6,5
2024,12,17816,1,12,1,1,202312178161001213,1.0,Ocupado,1083.0,1,20,6,5
2024,12,17816,1,12,1,1,202312178161001214,1.0,Desocupado,,2,16,5,4
2024,12,17816,1,12,1,1,202312178161001215,1.0,Desocupado,,2,14,5,1
2024,12,28045,1,113,1,1,202309280451011311,1.0,Desocupado,,2,75,4,5
2024,12,19405,1,7,1,1,202309194051000711,1.0,Ocupado,2000.0,1,46,9,3
2024,12,19405,1,7,1,1,202309194051000712,1.0,Desocupado,,2,41,9,3
2024,12,19405,1,7,1,1,202309194051000713,1.0,Ocupado,,1,10,,5
2024,12,19405,1,7,1,1,202309194051000714,1.0,Ocupado,,2,5,,5
2024,12,1962502,1,66,1,1,20231219625021006611,1.0,Desocupado,,1,84,11,5
2024,12,1962502,1,66,1,1,20231219625021006612,1.0,Desocupado,,2,79,11,5
2024,12,20117,1,90,1,1,202309201171009011,1.0,Ocupado,2000.0,1,43,6,5
2024,12,20117,1,90,1,1,202309201171009012,1.0,Desocupado,,2,43,6,5
2024,12,20117,1,90,1,1,202309201171009013,1.0,Desocupado,,2,14,5,1
2024,12,20117,1,90,1,1,202309201171009014,1.0,Ocupado,,2,5,,5
2024,12,46789,1,90,1,1,202309467891009011,1.0,Ocupado,1835.0,1,56,,5
2024,12,46789,1,90,1,1,202309467891009012,1.0,Ocupado,100.0,2,52,4,5
2024,12,29040,1,58,1,1,202412290401005811,1.0,Ocupado,730.0,2,57,9,3
2024,12,29040,1,58,1,1,202412290401005812,1.0,Desocupado,,2,23,11,5
2024,12,18175,1,19,1,1,202412181751001911,1.0,Ocupado,2168.0,2,33,6,5
2024,12,18175,1,19,1,1,202412181751001912,1.0,Ocupado,1500.0,1,44,11,5
2024,12,18175,1,19,1,1,202412181751001913,1.0,Ocupado,,2,8,,5
2024,12,17558,1,95,1,1,202412175581009511,1.0,Ocupado,600.0,2,26,8,2
2024,12,17558,1,95,1,1,202412175581009512,1.0,Ocupado,2796.0,1,28,6,5
2024,12,17558,1,95,1,1,202412175581009513,1.0,Ocupado,,1,5,,5
2024,12,24833,1,94,1,1,202412248331009411,1.0,Desocupado,,1,89,6,5
2024,12,24833,1,94,1,1,202412248331009412,1.0,Desocupado,,2,79,11,5
2024,12,47140,1,88,1,1,202412471401008811,1.0,Ocupado,993.0,2,30,6,5
2024,12,47140,1,88,1,1,202412471401008812,1.0,Ocupado,390.0,2,27,10,2
2024,12,2563101,1,86,1,1,20241225631011008611,1.0,Ocupado,6500.0,1,44,11,7
2024,12,2563101,1,86,1,1,20241225631011008612,1.0,Ocupado,5500.0,2,37,11,7
2024,12,2563101,1,86,1,1,20241225631011008613,1.0,Ocupado,,1,7,,5
2024,12,2563101,1,86,1,1,20241225631011008614,1.0,Ocupado,,2,2,,5
2024,12,2259001,1,59,1,1,20241222590011005911,1.0,Ocupado,2200.0,1,50,9,3
2024,12,4747802,1,65,1,1,20241247478021006511,1.0,Ocupado,779.0,2,38,8,1
2024,12,4747802,1,65,1,1,20241247478021006512,1.0,Desocupado,,1,17,5,4
2024,12,4747802,1,65,1,1,20241247478021006513,1.0,Ocupado,,2,9,,5
2024,12,1764101,1,11,1,1,20240917641011001111,1.0,Desocupado,,2,43,6,5
2024,12,1764101,1,11,1,1,20240917641011001113,1.0,Desocupado,,1,18,5,3
2024,12,1764101,1,11,1,1,20240917641011001114,1.0,Desocupado,,1,18,5,4
2024,12,1764101,1,11,1,1,20240917641011001115,1.0,Ocupado,,1,12,,5
2024,12,1764101,1,11,1,1,20240917641011001116,1.0,Ocupado,,1,9,,5
2024,12,1764101,1,11,1,1,20240917641011001117,1.0,Ocupado,,1,3,,5
2024,12,1764101,1,11,1,1,20240917641011001118,1.0,Ocupado,,2,3,,5
2024,12,24818,1,13,1,1,202312248181001312,1.0,Desocupado,,2,80,11,5
2024,12,24818,1,13,1,1,202312248181001313,1.0,Ocupado,2500.0,2,54,12,2
2024,12,24858,1,44,1,1,202312248581004411,1.0,Ocupado,2000.0,2,34,11,5
2024,12,4705201,1,10,1,1,20231247052011001011,1.0,Ocupado,1700.0,1,61,9,3
2024,12,4705201,1,10,1,1,20231247052011001012,1.0,Ocupado,1835.0,1,13,,5
2024,12,49555,1,15,1,1,202309495551001511,1.0,Desocupado,,2,37,8,2
2024,12,49555,1,15,1,1,202309495551001512,1.0,Ocupado,2165.0,1,37,6,5
2024,12,49555,1,15,1,1,202309495551001513,1.0,Ocupado,1835.0,1,13,,5
2024,12,49555,1,15,1,1,202309495551001514,1.0,Ocupado,,1,3,,5
2024,12,49555,1,15,1,1,202309495551001516,1.0,Ocupado,1835.0,1,71,,5
2024,12,49555,1,15,1,1,202309495551001517,1.0,Ocupado,1300.0,2,72,,5
2024,12,49555,1,15,1,1,202409495551001518,1.0,Desocupado,,2,82,1,5
2024,12,49555,1,15,1,1,202309495551001515,1.0,Ocupado,,1,1,,5
2024,12,27770,1,152,1,1,202309277701015211,1.0,Desocupado,,1,74,6,5
2024,12,27770,1,152,1,1,202309277701015212,1.0,Desocupado,,2,74,4,5
2024,12,20911,1,86,1,1,202312209111008611,1.0,Desocupado,,1,74,10,3
2024,12,20911,1,86,1,1,202312209111008612,1.0,Desocupado,,2,69,9,4
2024,12,20911,1,86,1,1,202312209111008613,1.0,Ocupado,2800.0,2,41,11,5
2024,12,25714,1,147,1,1,202409257141014711,1.0,Ocupado,5000.0,1,31,12,2
2024,12,25714,1,147,1,1,202409257141014712,1.0,Desocupado,,2,33,12,2
2024,12,25714,1,147,1,1,202409257141014713,1.0,Ocupado,,2,,,5
2024,12,20580,1,102,1,1,202409205801010211,1.0,Ocupado,2100.0,1,32,9,3
2024,12,20580,1,102,1,1,202409205801010212,1.0,Ocupado,800.0,2,29,8,1
2024,12,20580,1,102,1,1,202409205801010213,1.0,Ocupado,,1,11,,5
2024,12,20580,1,102,1,1,202409205801010214,1.0,Ocupado,,1,3,,5
2024,12,47541,1,38,1,1,202312475411003811,1.0,Ocupado,5000.0,1,68,12,2
2024,12,47541,1,38,1,1,202312475411003812,1.0,Desocupado,,2,70,6,5
2024,12,2531502,1,113,1,1,20230925315021011311,1.0,Desocupado,,1,78,6,5
2024,12,49999,1,186,1,1,202312499991018611,1.0,Desocupado,,2,48,4,5
2024,12,21726,1,30,1,1,202312217261003011,1.0,Ocupado,2200.0,1,28,6,5
2024,12,2636101,1,17,1,1,20231226361011001711,1.0,Desocupado,,2,94,4,5
2024,12,2636101,1,17,1,1,20231226361011001712,1.0,Ocupado,1475.0,2,24,6,5
2024,12,2178402,1,14,1,1,20230921784021001411,1.0,Desocupado,,2,74,3,3
2024,12,2178402,1,14,1,1,20230921784021001412,1.0,Ocupado,1350.0,1,52,5,3
2024,12,22521,1,90,1,1,202409225211009011,1.0,Ocupado,2654.0,1,71,6,5
2024,12,22521,1,90,1,1,202409225211009012,1.0,Desocupado,,2,65,6,5
2024,12,22521,1,90,1,1,202409225211009013,1.0,Desocupado,,1,24,11,5
2024,12,23790,1,53,1,1,202409237901005311,1.0,Ocupado,1696.0,1,51,8,2
2024,12,23790,1,53,1,1,202409237901005312,1.0,Ocupado,1970.0,2,48,6,5
2024,12,23790,1,53,1,1,202409237901005313,1.0,Desocupado,,1,23,9,3
2024,12,23790,1,53,1,1,202409237901005314,1.0,Desocupado,,2,21,10,3
2024,12,23790,1,53,1,1,202412237901005315,1.0,Desocupado,,1,16,5,3
2024,12,2396302,1,22,1,1,20240923963021002211,1.0,Ocupado,3031.0,1,46,3,5
2024,12,2396302,1,22,1,1,20240923963021002212,1.0,Desocupado,,2,29,6,5
2024,12,2396302,1,22,1,1,20240923963021002213,1.0,Ocupado,1835.0,1,13,,5
2024,12,2396302,1,22,1,1,20240923963021002214,1.0,Ocupado,,2,7,,5
2024,12,47117,1,17,1,1,202409471171001711,1.0,Ocupado,3933.0,1,53,6,5
2024,12,47117,1,17,1,1,202409471171001712,1.0,Ocupado,1500.0,2,49,10,1
2024,12,47117,1,17,1,1,202409471171001713,1.0,Desocupado,,2,18,6,5
2024,12,27608,1,87,1,1,202409276081008711,1.0,Ocupado,2000.0,1,33,9,3
2024,12,27608,1,87,1,1,202409276081008712,1.0,Ocupado,1200.0,2,39,6,5
2024,12,27608,1,87,1,1,202409276081008713,1.0,Ocupado,,1,3,,5
2024,12,20727,1,129,1,1,202309207271012911,1.0,Desocupado,,2,81,5,3
2024,12,20727,1,129,1,1,202309207271012914,1.0,Ocupado,3000.0,1,49,8,1
2024,12,20727,1,129,1,1,202309207271012912,1.0,Ocupado,1020.0,2,61,6,5
2024,12,20727,1,129,1,1,202309207271012913,1.0,Ocupado,693.0,2,57,6,5
2024,12,20727,1,129,1,1,202309207271012917,1.0,Desocupado,,1,17,5,3
2024,12,24621,1,8,1,1,202309246211000811,1.0,Ocupado,1299.0,1,45,7,2
2024,12,24621,1,8,1,1,202309246211000812,1.0,Desocupado,,2,42,1,5
2024,12,24621,1,8,1,1,202309246211000814,1.0,Ocupado,,1,12,,5
2024,12,24621,1,8,1,1,202309246211000816,1.0,Ocupado,,1,4,,5
2024,12,24621,1,8,1,1,202309246211000815,1.0,Ocupado,,2,6,,5
2024,12,2047402,1,52,1,1,20231220474021005211,1.0,Ocupado,3000.0,2,28,11,5
2024,12,25302,1,45,1,1,202409253021004511,1.0,Ocupado,4140.0,2,52,12,2
2024,12,25302,1,45,1,1,202409253021004512,1.0,Ocupado,1025.0,1,22,10,5
2024,12,25302,1,45,1,1,202409253021004513,1.0,Desocupado,,1,21,10,4
2024,12,2667201,1,1,1,1,20230926672011000111,1.0,Desocupado,,1,75,10,4
2024,12,2667201,1,1,1,1,20230926672011000112,1.0,Ocupado,180.0,2,68,10,2
2024,12,49999,1,183,1,1,202312499991018311,1.0,Ocupado,1371.0,1,43,6,5
2024,12,49999,1,183,1,1,202312499991018312,1.0,Desocupado,,2,63,1,5
2024,12,2158101,1,13,1,1,20231221581011001311,1.0,Desocupado,,2,79,6,5
2024,12,21750,1,50,1,1,202312217501005011,1.0,Ocupado,1600.0,1,25,10,4
2024,12,21750,1,50,1,1,202312217501005012,1.0,Desocupado,,2,37,6,5
2024,12,21750,1,50,1,1,202312217501005013,1.0,Ocupado,550.0,1,19,6,5
2024,12,21750,1,50,1,1,202312217501005015,1.0,Ocupado,,1,1,,5
2024,12,2178402,1,12,1,1,20230921784021001211,1.0,Ocupado,1232.0,1,44,6,5
2024,12,2178402,1,12,1,1,20230921784021001212,1.0,Ocupado,1025.0,2,37,5,3
2024,12,2178402,1,12,1,1,20230921784021001213,1.0,Desocupado,,1,19,5,4
2024,12,2178402,1,12,1,1,20230921784021001214,1.0,Desocupado,,1,15,5,2
2024,12,2178402,1,12,1,1,20230921784021001215,1.0,Ocupado,,2,10,,5
2024,12,2178402,1,12,1,1,20230921784021001216,1.0,Desocupado,,2,14,5,1
2024,12,2178402,1,12,1,1,20230921784021001217,1.0,Ocupado,,2,10,,5
2024,12,22302,1,45,1,1,202409223021004511,1.0,Ocupado,1682.0,2,34,6,5
2024,12,22302,1,45,1,1,202409223021004512,1.0,Ocupado,3031.0,1,31,6,5
2024,12,22302,1,45,1,1,202409223021004513,1.0,Ocupado,,1,4,,5
2024,12,22302,1,45,1,1,202409223021004514,1.0,Ocupado,,1,2,,5
2024,12,2297801,1,44,1,1,20231222978011004411,1.0,Desocupado,,1,72,6,5
2024,12,27922,1,73,1,1,202409279221007311,1.0,Ocupado,404.0,1,64,6,5
2024,12,27922,1,73,1,1,202409279221007312,1.0,Desocupado,,2,65,5,2
2024,12,27922,1,73,1,1,202412279221007313,1.0,Ocupado,1500.0,1,29,11,5
2024,12,17394,1,13,1,1,202309173941001311,1.0,Ocupado,1025.0,2,25,9,3
2024,12,17394,1,13,1,1,202309173941001312,1.0,Desocupado,,2,19,8,2
2024,12,17394,1,13,1,1,202312173941001313,1.0,Ocupado,50.0,2,47,6,5
2024,12,17394,1,13,1,1,202412173941001314,1.0,Ocupado,,1,5,,5
2024,12,24818,1,93,1,1,202312248181009311,1.0,Desocupado,,1,79,11,6
2024,12,24818,1,93,1,1,202312248181009313,1.0,Ocupado,2263.0,1,46,10,1
2024,12,2494601,1,15,1,1,20230924946011001511,1.0,Ocupado,2800.0,1,30,10,2
2024,12,2494601,1,15,1,1,20230924946011001512,1.0,Ocupado,1600.0,2,24,6,5
2024,12,2396302,1,20,1,1,20240923963021002011,1.0,Ocupado,100.0,2,36,10,4
2024,12,2396302,1,20,1,1,20240923963021002012,1.0,Ocupado,1500.0,2,33,11,5
2024,12,49568,1,44,1,1,202312495681004411,1.0,Ocupado,1641.0,1,54,5,1
2024,12,49568,1,44,1,1,2023124956810044110,1.0,Ocupado,1300.0,2,50,3,5
2024,12,49568,1,44,1,1,2023124956810044111,1.0,Ocupado,1835.0,1,13,,5
2024,12,20727,1,126,1,1,202309207271012611,1.0,Ocupado,3200.0,2,32,11,5
2024,12,20727,1,126,1,1,202309207271012612,1.0,Ocupado,4800.0,1,36,11,5
2024,12,20727,1,126,1,1,202309207271012613,1.0,Ocupado,,1,5,,5
2024,12,24621,1,10,1,1,202309246211001011,1.0,Ocupado,1030.0,2,61,5,2
2024,12,24621,1,10,1,1,202309246211001012,1.0,Desocupado,,1,21,6,5
2024,12,29456,1,24,1,1,202412294561002411,1.0,Ocupado,6000.0,1,33,10,3
2024,12,29456,1,24,1,1,202412294561002412,1.0,Ocupado,4500.0,2,26,8,2
2024,12,29456,1,24,1,1,202412294561002413,1.0,Ocupado,,1,5,,5
2024,12,29456,1,24,1,1,202412294561002414,1.0,Ocupado,,1,3,,5
2024,12,23233,1,20,1,1,202409232331002011,1.0,Ocupado,1050.0,1,49,6,5
2024,12,23233,1,20,1,1,202409232331002012,1.0,Ocupado,433.0,2,48,5,2
2024,12,23233,1,20,1,1,202409232331002013,1.0,Ocupado,945.0,1,28,6,5
2024,12,23233,1,20,1,1,202409232331002014,1.0,Desocupado,,1,16,5,3
2024,12,23233,1,20,1,1,202409232331002015,1.0,Ocupado,1300.0,2,13,,5
2024,12,25608,1,74,1,1,202409256081007411,1.0,Ocupado,5000.0,1,39,11,5
2024,12,25608,1,74,1,1,202409256081007412,1.0,Ocupado,950.0,2,38,11,5
2024,12,25342,1,135,1,1,202312253421013511,1.0,Ocupado,30000.0,1,52,12,2
2024,12,25342,1,135,1,1,202312253421013512,1.0,Desocupado,,2,52,9,3
2024,12,25342,1,135,1,1,202312253421013513,1.0,Desocupado,,1,20,6,5
2024,12,25342,1,135,1,1,202312253421013514,1.0,Desocupado,,1,17,6,5
2024,12,26704,1,52,1,1,202412267041005211,1.0,Desocupado,,2,94,9,3
2024,12,26704,1,52,1,1,202412267041005212,1.0,Desocupado,,1,60,6,5
2024,12,1939301,1,59,1,1,20231219393011005911,1.0,Ocupado,1243.0,1,66,4,5
2024,12,1939301,1,59,1,1,20231219393011005912,1.0,Desocupado,,2,63,1,5
2024,12,1939301,1,59,1,1,20231219393011005913,1.0,Desocupado,,2,43,6,5
2024,12,21750,1,46,1,1,202312217501004611,1.0,Ocupado,766.0,2,58,6,5
2024,12,2643603,1,80,1,1,20230926436031008011,1.0,Ocupado,18000.0,2,49,12,2
2024,12,2643603,1,80,1,1,20230926436031008012,1.0,Ocupado,5000.0,1,43,11,5
2024,12,2643603,1,80,1,1,20230926436031008013,1.0,Ocupado,,2,2,,5
2024,12,2221902,1,14,1,1,20240922219021001411,1.0,Ocupado,2598.0,1,43,6,5
2024,12,2221902,1,14,1,1,20240922219021001412,1.0,Ocupado,200.0,2,36,6,5
2024,12,2221902,1,14,1,1,20240922219021001413,1.0,Desocupado,,2,15,5,2
2024,12,2221902,1,14,1,1,20240922219021001414,1.0,Ocupado,,2,9,,5
2024,12,2221902,1,14,1,1,20240922219021001415,1.0,Ocupado,,1,6,,5
2024,12,2221902,1,14,1,1,20240922219021001416,1.0,Ocupado,2598.0,1,32,6,5
2024,12,22882,1,87,1,1,202309228821008711,1.0,Ocupado,1200.0,1,47,9,3
2024,12,22882,1,87,1,1,202309228821008712,1.0,Desocupado,,2,87,1,5
2024,12,17394,1,10,1,1,202309173941001011,1.0,Ocupado,1383.0,1,42,6,5
2024,12,17394,1,10,1,1,202309173941001012,1.0,Desocupado,,2,33,10,3
2024,12,17394,1,10,1,1,202309173941001013,1.0,Ocupado,,2,6,,5
2024,12,17394,1,10,1,1,202309173941001014,1.0,Ocupado,,2,4,,5
2024,12,17394,1,10,1,1,202309173941001015,1.0,Ocupado,,1,1,,5
2024,12,2494601,1,12,1,1,20230924946011001211,1.0,Ocupado,1200.0,1,65,11,5
2024,12,2494601,1,12,1,1,20230924946011001212,1.0,Desocupado,,2,65,6,5
2024,12,2494601,1,12,1,1,20230924946011001217,1.0,Ocupado,3000.0,1,34,10,4
2024,12,23910,1,431,1,1,202309239101043111,1.0,Ocupado,1900.0,1,31,6,5
2024,12,4705201,1,13,1,1,20231247052011001311,1.0,Ocupado,2500.0,2,33,11,5
2024,12,4705201,1,13,1,1,20231247052011001312,1.0,Ocupado,,2,11,,5
2024,12,49568,1,41,1,1,202312495681004111,1.0,Ocupado,4000.0,1,43,3,5
2024,12,49568,1,41,1,1,202312495681004112,1.0,Ocupado,1400.0,2,46,8,1
2024,12,49568,1,41,1,1,202312495681004114,1.0,Desocupado,,1,16,5,3
2024,12,49568,1,41,1,1,202312495681004115,1.0,Ocupado,1300.0,2,13,,5
